legal company name,legal company short code ,legal company pg number,itsm tool name,id itsm tool,secondlevelsupport Itsm tool,thirdlevelsuppert Itsm tool,asset type,ip address,fqdn,hardware name,hwSourceSystem,operating system & version,asset criticality,business service name itsm tool,asset manufacturer,asset model,timezone,system environment,asset lifecycle status,hardware contact name & email adress,IT provider name,data center name,data center city,data center country,application name,applicationID ,application confidentiality,application integrity,application availability,application pci scope,application vulnerability scan frequency,application internet exposure,application legal criticality ,application contact  e-mail address,application contact phone
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl262.lidozrh.ch,lidozrhl262,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,team Product/ownership,team Product/ownership,virtual server,193.84.25.45,lidozrhv90.lidozrh.ch,lidozrhv90,,Ubuntu 22.04.5 LTS,,Quest KACE,,,Etc/UTC,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,LSYFN Atlas Edge (Nugolo),ZRH,CH,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,team Product/ownership,team Product/ownership,virtual server,10.237.81.132,lidozrhv32.lidozrh.ch,lidozrhv32,VMware Virtual Platform,Ubuntu 22.04.5 LTS,,Quest KACE,"VMware, Inc.",VMware Virtual Platform,Etc/UTC,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,LSYFN Atlas Edge (Nugolo),ZRH,CH,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,team Product/ownership,team Product/ownership,virtual server,10.237.89.38,lidozrhv61.lidozrh.ch,lidozrhv61,VMware Virtual Platform,Ubuntu 22.04.5 LTS,,Quest KACE,"VMware, Inc.",VMware Virtual Platform,Etc/UTC,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,LSYFN Atlas Edge (Nugolo),ZRH,CH,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl268.lidozrh.ch,lidozrhl268,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl266.lidozrh.ch,lidozrhl266,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl272.lidozrh.ch,lidozrhl272,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl270.lidozrh.ch,lidozrhl270,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl271.lidozrh.ch,lidozrhl271,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl269.lidozrh.ch,lidozrhl269,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,team Product/ownership,team Product/ownership,virtual server,10.237.81.240,lidozrhv236.lidozrh.ch,lidozrhv236,VMware Virtual Platform,Ubuntu 22.04.5 LTS,,Quest KACE,"VMware, Inc.","VMware7,1",Europe/Zurich,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,LSYFN Atlas Edge (Nugolo),ZRH,CH,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl197.lidozrh.ch,lidozrhl197,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl175.lidozrh.ch,lidozrhl175,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl204.lidozrh.ch,lidozrhl204,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl239.lidozrh.ch,lidozrhl239,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl276.lidozrh.ch,lidozrhl276,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl275.lidozrh.ch,lidozrhl275,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl261.lidozrh.ch,lidozrhl261,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl174.lidozrh.ch,lidozrhl174,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl283.lidozrh.ch,lidozrhl283,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl277.lidozrh.ch,lidozrhl277,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl279.lidozrh.ch,lidozrhl279,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl285.lidozrh.ch,lidozrhl285,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl233.lidozrh.ch,lidozrhl233,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl222.lidozrh.ch,lidozrhl222,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl245.lidozrh.ch,lidozrhl245,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl286.lidozrh.ch,lidozrhl286,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,team Product/ownership,team Product/ownership,virtual server,10.237.81.221,lidozrhv228.lidozrh.ch,lidozrhv228,VMware Virtual Platform,Ubuntu 24.04.4 LTS,,Quest KACE,"VMware, Inc.","VMware20,1",Etc/UTC,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,LSYFN Atlas Edge (Nugolo),ZRH,CH,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl121.lidozrh.ch,lidozrhl121,Dell Inc. Precision 5570,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Precision 5570,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl228.lidozrh.ch,lidozrhl228,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl103.lidozrh.ch,lidozrhl103,Dell Inc. Precision 5570,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Precision 5570,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,team Product/ownership,team Product/ownership,virtual server,10.237.89.237,lidozrhv237.lidozrh.ch,lidozrhv237,VMware Virtual Platform,Microsoft Windows 11 Enterprise x64,,Quest KACE,"VMware, Inc.","VMware20,1",Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,LSYFN Atlas Edge (Nugolo),ZRH,CH,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl001.lidozrh.ch,lidozrhl001,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl273.lidozrh.ch,lidozrhl273,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl217.lidozrh.ch,lidozrhl217,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhw104.lidozrh.ch,lidozrhw104,Dell Inc. Precision 3660,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Precision 3660,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhw105.lidozrh.ch,lidozrhw105,Dell Inc. Precision 3660,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Precision 3660,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl152.lidozrh.ch,lidozrhl152,Dell Inc. Latitude 7430,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7430,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl109.lidozrh.ch,lidozrhl109,Dell Inc. Precision 5570,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Precision 5570,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,team Product/ownership,team Product/ownership,network,10.236.43.88,zrh-ng-fw01.lidozrh.ch,zrh-ng-fw01,Palo Alto Networks Palo Alto Networks PA-1400 series firewall,,,Quest KACE,Palo Alto Networks,Palo Alto Networks PA-1400 series firewall,Europe/Zurich,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,LSYFN On premises,ZRH,CH,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,team Product/ownership,team Product/ownership,network,10.236.43.120,zrh-ng-fw02.lidozrh.ch,zrh-ng-fw02,Palo Alto Networks Palo Alto Networks PA-1400 series firewall,,,Quest KACE,Palo Alto Networks,Palo Alto Networks PA-1400 series firewall,Europe/Zurich,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,LSYFN On premises,ZRH,CH,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl003.lidozrh.ch,lidozrhl003,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl221.lidozrh.ch,lidozrhl221,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Asia/Singapore,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl225.lidozrh.ch,lidozrhl225,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl226.lidozrh.ch,lidozrhl226,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,America/New_York,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,pausanias@lhsystems.com,pausanias@lhsystems.com,virtual server,10.237.81.239,lidozrhv139.lidozrh.ch,lidozrhv139,VMware Virtual Platform,Microsoft Windows Server 2022 Standard x64,,Quest KACE,"VMware, Inc.","VMware20,1",Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,LSYFN Atlas Edge (Nugolo),ZRH,CH,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl202.lidozrh.ch,lidozrhl202,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl004.lidozrh.ch,lidozrhl004,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidopctl01.lidozrh.ch,lidopctl01,ASUSTeK COMPUTER INC. ROG Zephyrus G14 GA403UI_GA403UI,Microsoft Windows 11 Enterprise x64,,Quest KACE,ASUSTeK COMPUTER INC.,ROG Zephyrus G14 GA403UI_GA403UI,America/New_York,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,team Product/ownership,team Product/ownership,virtual server,10.237.89.18,lidozrhv20.lidozrh.ch,lidozrhv20,VMware Virtual Platform,Microsoft Windows Server 2022 Standard x64,,Quest KACE,"VMware, Inc.","VMware20,1",Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,LSYFN Atlas Edge (Nugolo),ZRH,CH,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl002.lidozrh.ch,lidozrhl002,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,team Product/ownership,team Product/ownership,virtual server,10.237.89.234,lidozrhv243.lidozrh.ch,lidozrhv243,VMware Virtual Platform,Microsoft Windows 11 Enterprise x64,,Quest KACE,"VMware, Inc.","VMware20,1",Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,LSYFN Atlas Edge (Nugolo),ZRH,CH,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,team Product/ownership,team Product/ownership,virtual server,10.237.81.128,lidozrhv28.lidozrh.ch,lidozrhv28,VMware Virtual Platform,Ubuntu 24.04.4 LTS,,Quest KACE,"VMware, Inc.","VMware20,1",Etc/UTC,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,LSYFN Atlas Edge (Nugolo),ZRH,CH,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl238.lidozrh.ch,lidozrhl238,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl198.lidozrh.ch,lidozrhl198,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhw100.lidozrh.ch,lidozrhw100,Dell Inc. Precision T3610,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Precision T3610,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,team Product/ownership,team Product/ownership,virtual server,10.237.89.247,lidozrhv992.lidozrh.ch,lidozrhv992,,Ubuntu 24.04.4 LTS,,Quest KACE,,,Etc/UTC,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,LSYFN Atlas Edge (Nugolo),ZRH,CH,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl241.lidozrh.ch,lidozrhl241,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl183.lidozrh.ch,lidozrhl183,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl143.lidozrh.ch,lidozrhl143,Dell Inc. Precision 5570,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Precision 5570,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,team Product/ownership,team Product/ownership,virtual server,10.237.89.236,lidozrhv242.lidozrh.ch,lidozrhv242,VMware Virtual Platform,Ubuntu 24.04.4 LTS,,Quest KACE,"VMware, Inc.","VMware20,1",Europe/Zurich,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,LSYFN Atlas Edge (Nugolo),ZRH,CH,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,lido.scrum.logistics@lhsystems.com,lido.scrum.logistics@lhsystems.com,virtual server,10.237.81.222,lidozrhv222.lidozrh.ch,lidozrhv222,VMware Virtual Platform,Ubuntu 24.04.4 LTS,,Quest KACE,"VMware, Inc.","VMware20,1",Europe/Zurich,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,LSYFN Atlas Edge (Nugolo),ZRH,CH,LSYFN Kairos Application,APP-20390,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl126.lidozrh.ch,lidozrhl126,Dell Inc. Precision 5570,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Precision 5570,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl208.lidozrh.ch,lidozrhl208,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl200.lidozrh.ch,lidozrhl200,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
